timestamp,station,year,month,hour,day_name,season,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-04-20 15:00:00,Tiantan,2013,4,15,Saturday,Spring,74.0,56.0,14.0,13.0,600.0,125.0,15.1,1013.9,-1.5,0.0,WSW,3.6
2013-04-21 02:00:00,Tiantan,2013,4,2,Sunday,Spring,90.0,99.0,9.0,39.0,1000.0,27.0,7.1,1016.9,1.6,0.0,SW,0.6
2013-04-21 03:00:00,Tiantan,2013,4,3,Sunday,Spring,93.0,96.0,5.0,43.0,1000.0,12.0,5.7,1016.9,1.8,0.0,WSW,0.4
2013-04-21 16:00:00,Tiantan,2013,4,16,Sunday,Spring,118.0,119.0,57.0,28.0,1200.0,95.0,17.8,1010.3,1.3,0.0,SW,4.8
2013-04-21 19:00:00,Tiantan,2013,4,19,Sunday,Spring,118.0,119.0,43.0,25.0,,114.8112,15.6,1011.8,2.7,0.0,SSW,3.7
2013-04-21 22:00:00,Tiantan,2013,4,22,Sunday,Spring,68.0,77.0,21.0,32.0,,80.325,13.6,1012.2,1.9,0.0,SW,2.6
2013-04-21 23:00:00,Tiantan,2013,4,23,Sunday,Spring,65.0,81.0,19.0,27.0,700.0,82.0,13.0,1012.1,2.2,0.0,SW,3.4
2013-04-22 07:00:00,Tiantan,2013,4,7,Monday,Spring,116.0,122.0,12.0,41.0,1000.0,16.0,10.5,1011.6,4.4,0.0,SSE,1.0
2013-04-22 18:00:00,Tiantan,2013,4,18,Monday,Spring,163.0,130.0,42.0,31.0,1000.0,75.0,14.9,1007.9,6.2,0.0,SW,0.9
2013-04-22 22:00:00,Tiantan,2013,4,22,Monday,Spring,164.0,170.0,12.0,60.0,1700.0,3.0,14.0,1008.2,6.4,0.0,SSW,4.1
2013-04-23 03:00:00,Tiantan,2013,4,3,Tuesday,Spring,122.0,93.0,14.0,26.0,,,10.4,1007.0,6.5,0.0,SSE,2.0
2013-04-23 04:00:00,Tiantan,2013,4,4,Tuesday,Spring,135.0,92.0,11.0,,900.0,32.0,10.0,1007.0,6.7,0.0,S,2.0
2013-04-23 05:00:00,Tiantan,2013,4,5,Tuesday,Spring,145.0,103.0,11.0,40.0,1000.0,30.0,9.7,1007.0,7.0,0.0,SSW,1.6
2013-04-23 06:00:00,Tiantan,2013,4,6,Tuesday,Spring,156.0,111.0,15.0,41.0,1000.0,27.0,9.8,1007.1,7.2,0.0,WSW,1.6
2013-04-23 08:00:00,Tiantan,2013,4,8,Tuesday,Spring,172.0,137.0,20.0,50.0,1100.0,12.0,10.5,1007.7,7.4,0.0,S,1.5
2013-04-23 09:00:00,Tiantan,2013,4,9,Tuesday,Spring,158.0,171.0,23.0,48.0,1100.0,11.0,11.6,1007.4,7.9,0.0,SW,1.4
2013-04-23 10:00:00,Tiantan,2013,4,10,Tuesday,Spring,,,,,,,12.6,1007.1,8.3,0.0,SSE,1.1
2013-04-23 16:00:00,Tiantan,2013,4,16,Tuesday,Spring,243.0,255.0,46.0,70.0,1700.0,36.0,15.3,1007.0,7.6,0.0,ENE,2.6
2013-04-23 18:00:00,Tiantan,2013,4,18,Tuesday,Spring,242.0,254.0,35.0,91.0,1700.0,25.0,14.1,1007.9,6.4,0.0,E,0.0
2013-04-23 19:00:00,Tiantan,2013,4,19,Tuesday,Spring,230.0,200.0,25.0,87.0,1600.0,16.0,12.0,1008.6,6.7,0.0,ENE,0.2
2013-04-24 02:00:00,Tiantan,2013,4,2,Wednesday,Spring,187.0,195.0,6.0,23.0,3500.0,2.0,7.9,1008.8,6.8,0.0,NNE,0.9
2013-04-24 06:00:00,Tiantan,2013,4,6,Wednesday,Spring,116.0,73.0,3.0,17.0,1399.0,2.0,10.1,1008.2,7.0,0.0,ENE,1.6
2013-04-24 07:00:00,Tiantan,2013,4,7,Wednesday,Spring,106.0,107.0,4.0,27.0,1500.0,2.0,12.8,1007.7,7.2,0.0,SE,0.9
2013-04-24 09:00:00,Tiantan,2013,4,9,Wednesday,Spring,115.0,120.0,20.0,58.0,1200.0,12.0,17.7,1006.6,6.5,0.0,NE,0.4
2013-04-24 22:00:00,Tiantan,2013,4,22,Wednesday,Spring,13.0,42.0,3.0,30.0,300.0,66.0,14.4,1009.4,-4.9,0.0,NNW,2.7
2013-04-25 01:00:00,Tiantan,2013,4,1,Thursday,Spring,16.0,28.0,3.0,54.0,400.0,20.0,12.9,1009.1,-4.3,0.0,WNW,3.2
2013-04-25 02:00:00,Tiantan,2013,4,2,Thursday,Spring,12.0,30.0,3.0,55.0,400.0,10.0,12.3,1009.0,-3.9,0.0,NW,2.1
2013-04-25 03:00:00,Tiantan,2013,4,3,Thursday,Spring,10.0,14.0,3.0,50.0,500.0,15.0,12.6,1008.9,-4.5,0.0,WNW,2.0
2013-04-25 08:00:00,Tiantan,2013,4,8,Thursday,Spring,19.0,31.0,11.0,51.0,600.0,35.0,16.4,1010.5,-7.3,0.0,N,5.2
2013-04-25 10:00:00,Tiantan,2013,4,10,Thursday,Spring,14.0,76.0,7.0,30.0,400.0,69.0,19.0,1010.1,-8.3,0.0,NW,6.9
2013-04-25 11:00:00,Tiantan,2013,4,11,Thursday,Spring,12.0,60.0,4.0,24.0,400.0,80.0,20.0,1009.7,-8.4,0.0,NNW,5.2
2013-04-25 12:00:00,Tiantan,2013,4,12,Thursday,Spring,12.0,30.0,3.0,23.0,300.0,83.0,20.2,1009.0,-9.1,0.0,N,5.3
2013-04-25 16:00:00,Tiantan,2013,4,16,Thursday,Spring,12.0,23.0,3.0,26.0,300.0,87.0,22.2,1006.8,-10.9,0.0,NNE,2.2
2013-04-25 17:00:00,Tiantan,2013,4,17,Thursday,Spring,16.0,42.0,3.0,34.0,300.0,79.0,21.7,1006.8,-11.3,0.0,N,3.5
2013-04-25 18:00:00,Tiantan,2013,4,18,Thursday,Spring,15.0,114.0,3.0,35.0,300.0,81.0,20.1,1007.5,-11.3,0.0,N,0.7
2013-04-25 19:00:00,Tiantan,2013,4,19,Thursday,Spring,9.0,57.0,3.0,48.0,400.0,62.0,18.1,1008.3,-10.8,0.0,NE,1.2
2013-04-26 02:00:00,Tiantan,2013,4,2,Friday,Spring,53.0,110.0,5.0,72.0,1399.0,2.0,7.9,1008.6,0.4,0.0,SE,0.6
2013-04-26 03:00:00,Tiantan,2013,4,3,Friday,Spring,57.0,117.0,5.0,66.0,1500.0,2.0,8.0,1008.5,-0.5,0.0,WNW,0.6
2013-04-26 22:00:00,Tiantan,2013,4,22,Friday,Spring,31.0,61.0,14.0,36.0,500.0,90.0,17.2,1005.2,-3.6,0.0,ESE,3.0
2013-04-27 03:00:00,Tiantan,2013,4,3,Saturday,Spring,56.0,82.0,64.0,77.0,,,11.2,1005.5,0.6,0.0,E,0.4
2013-04-27 09:00:00,Tiantan,2013,4,9,Saturday,Spring,39.0,55.0,48.0,72.0,1200.0,34.0,19.8,1008.3,-2.0,0.0,SE,2.5
2013-04-27 17:00:00,Tiantan,2013,4,17,Saturday,Spring,65.0,158.0,30.0,18.0,900.0,176.0,21.8,1005.8,3.0,0.0,SSE,3.0
2013-04-27 20:00:00,Tiantan,2013,4,20,Saturday,Spring,91.0,125.0,29.0,26.0,800.0,178.0,18.6,1008.6,3.2,0.0,SE,1.8
2013-04-28 01:00:00,Tiantan,2013,4,1,Sunday,Spring,82.0,119.0,57.0,45.0,2200.0,94.0,14.5,1007.6,3.0,0.0,ESE,1.6
2013-04-28 03:00:00,Tiantan,2013,4,3,Sunday,Spring,71.0,100.0,57.0,50.0,2000.0,79.0,12.4,1006.4,3.9,0.0,ENE,0.6
2013-04-28 04:00:00,Tiantan,2013,4,4,Sunday,Spring,80.0,104.0,60.0,50.0,2200.0,70.0,12.6,1006.3,3.5,0.0,E,1.7
2013-04-28 05:00:00,Tiantan,2013,4,5,Sunday,Spring,87.0,117.0,72.0,52.0,2600.0,60.0,12.7,1006.1,3.4,0.0,ESE,1.9
2013-04-28 06:00:00,Tiantan,2013,4,6,Sunday,Spring,87.0,118.0,75.0,53.0,2700.0,58.0,13.7,1006.1,3.7,0.0,ESE,1.9
2013-04-28 10:00:00,Tiantan,2013,4,10,Sunday,Spring,91.0,127.0,92.0,50.0,2700.0,84.0,15.9,1006.3,5.8,0.0,NE,2.7
2013-04-28 14:00:00,Tiantan,2013,4,14,Sunday,Spring,91.0,131.0,56.0,50.0,1800.0,108.0,18.0,1003.2,6.5,0.0,SSE,1.1
2013-04-28 19:00:00,Tiantan,2013,4,19,Sunday,Spring,80.0,71.0,34.0,78.0,1500.0,66.0,19.2,1007.0,-5.7,0.0,N,2.5
2013-04-28 20:00:00,Tiantan,2013,4,20,Sunday,Spring,25.0,64.0,7.0,38.0,600.0,61.0,18.3,1008.0,-5.8,0.0,N,1.2
2013-04-29 00:00:00,Tiantan,2013,4,0,Monday,Spring,4.0,54.0,4.0,35.0,400.0,32.0,15.1,1010.3,-6.5,0.0,W,0.9
2013-04-29 02:00:00,Tiantan,2013,4,2,Monday,Spring,18.0,18.0,4.0,62.0,500.0,6.0,10.0,1010.2,-3.7,0.0,W,1.1
2013-04-29 07:00:00,Tiantan,2013,4,7,Monday,Spring,20.0,54.0,8.0,60.0,,4.0698,20.9,1010.0,-8.6,0.0,W,3.8
2013-04-29 10:00:00,Tiantan,2013,4,10,Monday,Spring,18.0,220.0,4.0,24.0,,88.0362,24.8,1008.9,-7.7,0.0,NW,5.4
2013-04-29 11:00:00,Tiantan,2013,4,11,Monday,Spring,12.0,137.0,4.0,20.0,,96.6042,25.7,1008.2,-7.0,0.0,WNW,5.7
2013-04-29 17:00:00,Tiantan,2013,4,17,Monday,Spring,15.0,132.0,3.0,21.0,300.0,96.0,27.4,1004.5,-8.3,0.0,N,3.7
2013-04-29 18:00:00,Tiantan,2013,4,18,Monday,Spring,9.0,79.0,3.0,23.0,300.0,90.0,25.8,1005.2,-9.5,0.0,N,1.8
2013-04-30 01:00:00,Tiantan,2013,4,1,Tuesday,Spring,53.0,185.0,6.0,50.0,500.0,42.0,19.2,1010.5,-9.9,0.0,NE,1.5
2013-04-30 02:00:00,Tiantan,2013,4,2,Tuesday,Spring,13.0,44.0,3.0,34.0,300.0,60.0,16.7,1010.6,-10.1,0.0,NNE,0.9
2013-04-30 04:00:00,Tiantan,2013,4,4,Tuesday,Spring,18.0,36.0,4.0,37.0,300.0,57.0,10.8,1010.5,-5.3,0.0,NE,0.8
2013-04-30 08:00:00,Tiantan,2013,4,8,Tuesday,Spring,4.0,20.0,5.0,44.0,400.0,47.0,20.4,1011.8,-9.0,0.0,ENE,4.1
2013-04-30 10:00:00,Tiantan,2013,4,10,Tuesday,Spring,16.0,75.0,5.0,30.0,300.0,73.0,22.8,1011.1,-7.1,0.0,E,2.0
2013-04-30 13:00:00,Tiantan,2013,4,13,Tuesday,Spring,9.0,33.0,4.0,17.0,300.0,107.0,26.7,1008.5,-7.5,0.0,S,1.2
2013-04-30 15:00:00,Tiantan,2013,4,15,Tuesday,Spring,16.0,46.0,6.0,22.0,400.0,118.0,29.4,1007.0,-12.0,0.0,NNW,3.5
2013-04-30 16:00:00,Tiantan,2013,4,16,Tuesday,Spring,9.0,17.0,5.0,23.0,400.0,118.0,29.2,1006.8,-12.1,0.0,NNE,3.9
2013-04-30 17:00:00,Tiantan,2013,4,17,Tuesday,Spring,15.0,63.0,3.0,25.0,300.0,105.0,26.7,1006.9,-8.8,0.0,E,3.3
2013-05-01 01:00:00,Tiantan,2013,5,1,Wednesday,Spring,19.0,78.0,8.0,30.0,400.0,74.0,10.9,1014.3,0.0,0.0,E,0.0
2013-05-01 11:00:00,Tiantan,2013,5,11,Wednesday,Spring,33.0,74.0,14.0,29.0,700.0,86.0,22.1,1011.3,-1.9,0.0,NNW,1.7
2013-05-01 18:00:00,Tiantan,2013,5,18,Wednesday,Spring,33.0,98.0,12.0,7.0,700.0,151.0,20.9,1008.0,0.1,0.0,SW,2.6
2013-05-01 19:00:00,Tiantan,2013,5,19,Wednesday,Spring,36.0,78.0,12.0,11.0,600.0,139.0,19.7,1008.4,-1.5,0.0,WSW,1.5
2013-05-01 23:00:00,Tiantan,2013,5,23,Wednesday,Spring,71.0,137.0,22.0,52.0,900.0,67.0,17.1,1009.3,0.7,0.0,SSW,3.4
2013-05-02 08:00:00,Tiantan,2013,5,8,Thursday,Spring,75.0,108.0,34.0,60.0,1399.0,25.0,17.6,1010.6,3.8,0.0,N,1.4
2013-05-02 15:00:00,Tiantan,2013,5,15,Thursday,Spring,86.0,86.0,41.0,17.0,1200.0,157.0,23.7,1005.0,3.6,0.0,E,3.7
2013-05-02 20:00:00,Tiantan,2013,5,20,Thursday,Spring,85.0,169.0,54.0,57.0,1300.0,79.0,18.6,1007.4,4.4,0.0,ESE,3.6
2013-05-02 22:00:00,Tiantan,2013,5,22,Thursday,Spring,77.0,137.0,50.0,71.0,1399.0,43.0,17.2,1008.8,3.8,0.0,ESE,3.1
2013-05-03 00:00:00,Tiantan,2013,5,0,Friday,Spring,65.0,67.0,31.0,35.0,700.0,70.0,16.1,1011.1,2.1,0.0,ESE,5.1
2013-05-03 01:00:00,Tiantan,2013,5,1,Friday,Spring,54.0,56.0,35.0,31.0,900.0,69.0,14.5,1012.3,5.6,0.0,ENE,4.8
2013-05-03 04:00:00,Tiantan,2013,5,4,Friday,Spring,46.0,55.0,15.0,11.0,800.0,105.0,13.0,1013.2,7.0,0.0,N,1.9
2013-05-03 08:00:00,Tiantan,2013,5,8,Friday,Spring,47.0,55.0,18.0,37.0,800.0,77.0,17.4,1014.6,6.0,0.0,NNW,1.3
2013-05-03 18:00:00,Tiantan,2013,5,18,Friday,Spring,50.0,74.0,17.0,5.0,900.0,163.0,20.5,1011.8,4.1,0.0,SW,2.0
2013-05-04 00:00:00,Tiantan,2013,5,0,Saturday,Spring,79.0,122.0,18.0,19.0,1000.0,114.0,16.7,1013.1,5.3,0.0,WSW,3.2
2013-05-04 13:00:00,Tiantan,2013,5,13,Saturday,Spring,75.0,86.0,23.0,,800.0,155.0,24.3,1011.5,3.6,0.0,SSW,3.3
2013-05-04 17:00:00,Tiantan,2013,5,17,Saturday,Spring,50.0,104.0,13.0,2.0,600.0,162.0,23.8,1010.6,2.0,0.0,WSW,3.7
2013-05-04 19:00:00,Tiantan,2013,5,19,Saturday,Spring,56.0,106.0,18.0,10.0,700.0,144.0,21.8,1011.3,3.4,0.0,WSW,1.7
2013-05-05 03:00:00,Tiantan,2013,5,3,Sunday,Spring,116.0,161.0,8.0,82.0,,,13.8,1012.9,8.2,0.0,NE,1.2
2013-05-05 09:00:00,Tiantan,2013,5,9,Sunday,Spring,177.0,219.0,57.0,97.0,1600.0,22.0,21.1,1014.6,9.0,0.0,NNE,0.2
2013-05-05 10:00:00,Tiantan,2013,5,10,Sunday,Spring,190.0,226.0,63.0,103.0,1700.0,39.0,23.3,1014.2,9.3,0.0,NNE,0.5
2013-05-05 15:00:00,Tiantan,2013,5,15,Sunday,Spring,196.0,255.0,72.0,43.0,1399.0,208.0,27.7,1010.0,12.1,0.0,SSW,1.9
2013-05-06 04:00:00,Tiantan,2013,5,4,Monday,Spring,265.0,273.0,5.0,66.0,1899.0,2.0,15.7,1011.0,14.6,0.0,N,0.0
2013-05-06 06:00:00,Tiantan,2013,5,6,Monday,Spring,245.0,257.0,4.0,59.0,2200.0,2.0,17.5,1011.8,16.0,0.0,N,0.1
2013-05-06 10:00:00,Tiantan,2013,5,10,Monday,Spring,273.0,302.0,39.0,69.0,1899.0,103.0,25.5,1011.3,14.9,0.0,SE,1.8
2013-05-06 14:00:00,Tiantan,2013,5,14,Monday,Spring,139.0,139.0,41.0,20.0,,225.5526,31.5,1008.3,8.5,0.0,SW,2.6
2013-05-06 15:00:00,Tiantan,2013,5,15,Monday,Spring,118.0,155.0,34.0,18.0,1000.0,220.0,30.8,1008.1,5.2,0.0,SW,3.2
2013-05-06 19:00:00,Tiantan,2013,5,19,Monday,Spring,91.0,139.0,36.0,29.0,900.0,207.0,26.7,1009.3,9.5,0.0,SW,1.8
2013-05-07 02:00:00,Tiantan,2013,5,2,Tuesday,Spring,159.0,185.0,23.0,45.0,1300.0,97.0,18.2,1010.9,14.5,0.0,ENE,0.0
2013-05-07 08:00:00,Tiantan,2013,5,8,Tuesday,Spring,164.0,181.0,29.0,137.0,1899.0,4.0,23.5,1012.9,16.0,0.0,ENE,1.3
2013-05-07 23:00:00,Tiantan,2013,5,23,Tuesday,Spring,177.0,209.0,48.0,75.0,1600.0,106.0,22.8,1010.5,10.2,0.0,SE,1.1
2013-05-08 03:00:00,Tiantan,2013,5,3,Wednesday,Spring,190.0,206.0,64.0,57.0,2000.0,94.0,17.6,1010.3,10.0,0.0,E,1.3
2013-05-08 08:00:00,Tiantan,2013,5,8,Wednesday,Spring,101.0,116.0,50.0,51.0,1899.0,59.0,20.4,1011.3,9.3,0.0,ESE,2.9
2013-05-08 18:00:00,Tiantan,2013,5,18,Wednesday,Spring,76.0,86.0,42.0,43.0,1000.0,7.0,22.3,1008.4,9.1,0.0,SSW,1.2
2013-05-08 23:00:00,Tiantan,2013,5,23,Wednesday,Spring,39.0,40.0,30.0,45.0,800.0,8.0,18.2,1008.9,9.8,0.0,W,1.9
2013-05-09 04:00:00,Tiantan,2013,5,4,Thursday,Spring,61.0,73.0,7.0,,300.0,4.0,17.7,1007.0,10.6,0.0,S,1.0
2013-05-09 05:00:00,Tiantan,2013,5,5,Thursday,Spring,68.0,85.0,18.0,41.0,600.0,2.0,17.5,1007.1,11.3,0.0,SE,1.9
2013-05-09 06:00:00,Tiantan,2013,5,6,Thursday,Spring,58.0,69.0,23.0,39.0,800.0,2.0,17.3,1007.3,11.3,0.0,SSE,1.8
2013-05-09 08:00:00,Tiantan,2013,5,8,Thursday,Spring,71.0,87.0,20.0,38.0,800.0,2.0,17.4,1007.9,9.6,0.0,ESE,1.9
2013-05-09 12:00:00,Tiantan,2013,5,12,Thursday,Spring,21.0,62.0,16.0,42.0,600.0,3.0,18.5,1005.7,11.3,0.0,SE,2.2
2013-05-09 14:00:00,Tiantan,2013,5,14,Thursday,Spring,40.0,63.0,16.0,34.0,600.0,4.0,19.2,1003.9,11.0,0.0,ESE,2.6
2013-05-09 15:00:00,Tiantan,2013,5,15,Thursday,Spring,33.0,66.0,15.0,30.0,500.0,5.0,18.8,1003.8,10.9,0.0,ESE,1.4
2013-05-09 20:00:00,Tiantan,2013,5,20,Thursday,Spring,49.0,73.0,4.0,27.0,600.0,54.0,17.4,1004.1,11.2,0.0,SSW,1.7
2013-05-10 01:00:00,Tiantan,2013,5,1,Friday,Spring,76.0,82.0,3.0,41.0,700.0,2.0,11.4,1001.5,10.5,0.0,WSW,0.0
2013-05-10 02:00:00,Tiantan,2013,5,2,Friday,Spring,79.0,89.0,3.0,33.0,700.0,2.0,10.8,1000.7,10.0,0.0,NE,1.4
2013-05-10 04:00:00,Tiantan,2013,5,4,Friday,Spring,80.0,95.0,3.0,26.0,900.0,2.0,9.8,999.8,9.2,0.0,ENE,0.5
2013-05-10 10:00:00,Tiantan,2013,5,10,Friday,Spring,16.0,94.0,4.0,16.0,400.0,76.0,25.8,998.6,-0.3,0.0,NNW,4.4
2013-05-10 11:00:00,Tiantan,2013,5,11,Friday,Spring,12.0,71.0,4.0,8.0,300.0,88.0,27.4,997.9,-1.5,0.0,NNW,5.0
2013-05-10 18:00:00,Tiantan,2013,5,18,Friday,Spring,12.0,87.0,3.0,24.0,300.0,96.0,27.6,994.5,-1.4,0.0,WSW,3.9
2013-05-10 23:00:00,Tiantan,2013,5,23,Friday,Spring,46.0,174.0,27.0,49.0,500.0,67.0,22.1,995.3,4.2,0.0,W,1.9
2013-05-11 03:00:00,Tiantan,2013,5,3,Saturday,Spring,56.0,175.0,11.0,90.0,,7.9254,14.1,992.6,6.4,0.0,ESE,1.0
2013-05-11 06:00:00,Tiantan,2013,5,6,Saturday,Spring,68.0,172.0,4.0,59.0,800.0,2.0,17.9,991.7,5.8,0.0,NNE,1.1
2013-05-11 11:00:00,Tiantan,2013,5,11,Saturday,Spring,43.0,137.0,10.0,63.0,800.0,56.0,31.4,989.9,-5.3,0.0,WNW,5.4
2013-05-11 15:00:00,Tiantan,2013,5,15,Saturday,Spring,28.0,94.0,3.0,13.0,200.0,110.0,33.2,989.0,-5.5,0.0,WNW,5.6
2013-05-11 19:00:00,Tiantan,2013,5,19,Saturday,Spring,24.0,87.0,3.0,29.0,300.0,79.0,27.1,991.8,-4.8,0.0,ENE,1.4
2013-05-12 03:00:00,Tiantan,2013,5,3,Sunday,Spring,108.0,134.0,3.0,57.0,900.0,2.0,12.6,994.7,3.8,0.0,E,0.8
2013-05-12 08:00:00,Tiantan,2013,5,8,Sunday,Spring,17.0,89.0,5.0,46.0,400.0,28.0,21.5,996.7,-3.8,0.0,E,1.4
2013-05-12 10:00:00,Tiantan,2013,5,10,Sunday,Spring,12.0,67.0,3.0,31.0,400.0,56.0,26.1,997.0,-3.5,0.0,NE,1.9
2013-05-12 13:00:00,Tiantan,2013,5,13,Sunday,Spring,15.0,61.0,6.0,26.0,300.0,102.0,28.9,995.6,-5.8,0.0,E,2.3
2013-05-13 06:00:00,Tiantan,2013,5,6,Monday,Spring,118.0,183.0,101.0,87.0,2500.0,17.0,19.0,1000.0,4.3,0.0,N,1.0
2013-05-13 09:00:00,Tiantan,2013,5,9,Monday,Spring,95.0,186.0,84.0,91.0,2299.0,20.0,22.6,999.6,2.1,0.0,NE,1.5
2013-05-13 11:00:00,Tiantan,2013,5,11,Monday,Spring,65.0,156.0,78.0,60.0,1899.0,74.0,23.9,998.7,2.1,0.0,ESE,2.7
2013-05-13 19:00:00,Tiantan,2013,5,19,Monday,Spring,135.0,255.0,86.0,44.0,2600.0,160.0,23.5,996.7,7.6,0.0,SSE,1.2
2013-05-14 10:00:00,Tiantan,2013,5,10,Tuesday,Spring,27.0,159.0,11.0,24.0,500.0,63.0,26.3,1005.2,0.8,0.0,NE,2.3
2013-05-14 12:00:00,Tiantan,2013,5,12,Tuesday,Spring,14.0,113.0,6.0,11.0,400.0,102.0,27.9,1004.4,2.9,0.0,ENE,2.6
2013-05-14 15:00:00,Tiantan,2013,5,15,Tuesday,Spring,16.0,46.0,3.0,13.0,300.0,136.0,30.2,1003.2,1.6,0.0,WSW,2.0
2013-05-14 17:00:00,Tiantan,2013,5,17,Tuesday,Spring,32.0,103.0,3.0,10.0,400.0,155.0,29.6,1003.2,1.1,0.0,ESE,1.8
2013-05-14 18:00:00,Tiantan,2013,5,18,Tuesday,Spring,32.0,79.0,3.0,14.0,600.0,156.0,27.4,1004.1,3.1,0.0,SW,0.7
2013-05-14 20:00:00,Tiantan,2013,5,20,Tuesday,Spring,45.0,114.0,5.0,31.0,800.0,108.0,25.4,1006.1,2.7,0.0,WSW,1.5
2013-05-15 01:00:00,Tiantan,2013,5,1,Wednesday,Spring,50.0,96.0,10.0,113.0,1000.0,7.0,17.9,1009.9,6.7,0.0,ENE,0.8
2013-05-15 04:00:00,Tiantan,2013,5,4,Wednesday,Spring,39.0,203.0,33.0,61.0,1100.0,34.0,15.2,1012.0,7.2,0.0,E,1.2
2013-05-15 07:00:00,Tiantan,2013,5,7,Wednesday,Spring,89.0,209.0,142.0,74.0,3600.0,41.0,21.7,1014.4,4.7,0.0,SE,3.0
2013-05-15 08:00:00,Tiantan,2013,5,8,Wednesday,Spring,68.0,229.0,103.0,54.0,2500.0,61.0,22.5,1014.6,5.0,0.0,S,2.1
2013-05-15 15:00:00,Tiantan,2013,5,15,Wednesday,Spring,55.0,136.0,29.0,,800.0,209.0,27.0,1010.6,5.9,0.0,SE,2.3
2013-05-15 18:00:00,Tiantan,2013,5,18,Wednesday,Spring,44.0,172.0,24.0,8.0,700.0,202.0,25.2,1010.9,6.4,0.0,S,2.4
2013-05-16 05:00:00,Tiantan,2013,5,5,Thursday,Spring,44.0,84.0,6.0,47.0,1100.0,2.0,14.5,1014.9,10.3,0.0,ENE,0.0
2013-05-16 10:00:00,Tiantan,2013,5,10,Thursday,Spring,45.0,86.0,55.0,20.0,1100.0,109.0,24.5,1014.2,8.0,0.0,SSW,2.1
2013-05-16 13:00:00,Tiantan,2013,5,13,Thursday,Spring,52.0,88.0,26.0,4.0,700.0,187.0,26.2,1011.7,7.7,0.0,SSW,2.3
2013-05-16 14:00:00,Tiantan,2013,5,14,Thursday,Spring,51.0,74.0,26.0,,700.0,206.0,25.7,1011.1,8.2,0.0,S,2.2
2013-05-16 20:00:00,Tiantan,2013,5,20,Thursday,Spring,64.0,209.0,33.0,30.0,1300.0,156.0,21.9,1010.8,10.7,0.0,SSE,1.3
2013-05-17 03:00:00,Tiantan,2013,5,3,Friday,Spring,81.0,108.0,30.0,21.0,,,17.8,1009.4,10.7,0.0,SE,1.6
2013-05-17 16:00:00,Tiantan,2013,5,16,Friday,Spring,117.0,142.0,35.0,15.0,1000.0,178.0,24.5,1005.2,12.4,0.0,SSE,1.8
2013-05-17 18:00:00,Tiantan,2013,5,18,Friday,Spring,100.0,119.0,31.0,13.0,1000.0,188.0,23.9,1005.4,12.2,0.0,SSW,1.4
2013-05-17 23:00:00,Tiantan,2013,5,23,Friday,Spring,143.0,190.0,27.0,44.0,1200.0,101.0,20.0,1005.7,14.4,0.0,ESE,1.5
2013-05-18 06:00:00,Tiantan,2013,5,6,Saturday,Spring,181.0,223.0,25.0,60.0,2600.0,15.0,19.8,1004.5,14.4,0.0,SW,1.5
2013-05-18 12:00:00,Tiantan,2013,5,12,Saturday,Spring,131.0,134.0,54.0,5.0,1100.0,112.0,23.5,1001.9,13.4,0.0,SW,3.3
2013-05-18 16:00:00,Tiantan,2013,5,16,Saturday,Spring,87.0,96.0,23.0,,700.0,173.0,23.6,999.5,12.9,0.0,S,3.0
2013-05-18 17:00:00,Tiantan,2013,5,17,Saturday,Spring,87.0,96.0,23.0,,700.0,173.0,23.5,999.1,12.2,0.0,SSW,3.0
2013-05-18 18:00:00,Tiantan,2013,5,18,Saturday,Spring,85.0,93.0,21.0,2.0,700.0,172.0,23.5,999.5,12.2,0.0,S,1.8
2013-05-18 23:00:00,Tiantan,2013,5,23,Saturday,Spring,21.0,21.0,15.0,5.0,1000.0,116.0,18.9,1000.5,12.2,0.0,S,1.5
2013-05-19 05:00:00,Tiantan,2013,5,5,Sunday,Spring,45.0,58.0,14.0,14.0,800.0,61.0,17.5,996.6,13.4,0.0,SE,1.7
2013-05-19 08:00:00,Tiantan,2013,5,8,Sunday,Spring,77.0,82.0,16.0,18.0,800.0,50.0,19.0,994.0,14.0,0.0,SW,0.7
2013-05-19 09:00:00,Tiantan,2013,5,9,Sunday,Spring,79.0,85.0,21.0,17.0,700.0,56.0,19.5,993.5,14.1,0.0,W,1.0
2013-05-19 15:00:00,Tiantan,2013,5,15,Sunday,Spring,98.0,464.0,3.0,3.0,200.0,101.0,25.6,994.4,-8.3,0.0,NW,6.1
2013-05-19 16:00:00,Tiantan,2013,5,16,Sunday,Spring,48.0,256.0,3.0,7.0,200.0,94.0,25.7,994.7,-8.2,0.0,WNW,8.3
2013-05-20 01:00:00,Tiantan,2013,5,1,Monday,Spring,17.0,47.0,3.0,32.0,300.0,17.0,11.8,999.9,-1.4,0.0,SW,0.1
2013-05-20 03:00:00,Tiantan,2013,5,3,Monday,Spring,28.0,85.0,3.0,57.0,500.0,2.0,11.4,999.3,-1.4,0.0,WNW,0.7
2013-05-20 10:00:00,Tiantan,2013,5,10,Monday,Spring,44.0,150.0,23.0,15.0,400.0,79.0,25.0,998.2,-2.6,0.0,SSW,3.6
2013-05-20 11:00:00,Tiantan,2013,5,11,Monday,Spring,48.0,168.0,14.0,11.0,300.0,97.0,26.4,997.4,-1.5,0.0,SW,3.0
